project_id,risk_rating_code,risk_rating,risk_rating_sequence,risk_rating_code_key
P132306,Institutional Capacity,L,8,TCI
P132306,Technical Design,M,8,TDO
P132308,Environment and Social,M,4,EAS
P132308,Fiduciary,S,4,FMP
P132308,Macroeconomic,M,4,MEC
P132308,Overall,S,4,ORR
P132308,Political and Governance,H,4,PAG
P132308,Stakeholders,S,4,SHR
P132308,Sector Strategies and Policies,S,4,SPI
P132308,Institutional Capacity,S,4,TCI
P132308,Technical Design,M,4,TDO
P132314,Technical Design,L,8,TDO
P132314,Sector Strategies and Policies,L,8,SPI
P132314,Overall,L,8,ORR
P132314,Political and Governance,M,8,PAG
P132314,Fiduciary,M,8,FMP
P132314,Macroeconomic,M,8,MEC
P132314,Stakeholders,M,8,SHR
P132314,Environment and Social,L,8,EAS
P132314,Institutional Capacity,L,8,TCI
P132314,Environment and Social,L,8,EAS
P132314,Fiduciary,M,8,FMP
P132314,Macroeconomic,M,8,MEC
P132314,Overall,L,8,ORR
P132314,Political and Governance,M,8,PAG
P132314,Stakeholders,M,8,SHR
P132314,Sector Strategies and Policies,L,8,SPI
P132314,Institutional Capacity,L,8,TCI
P132314,Technical Design,L,8,TDO
P132317,Environment and Social,M,7,EAS
P132317,Fiduciary,M,7,FMP
P132317,Macroeconomic,M,7,MEC
P132317,Overall,M,7,ORR
P132317,Political and Governance,S,7,PAG
P132317,Stakeholders,S,7,SHR
P132317,Sector Strategies and Policies,M,7,SPI
P132317,Institutional Capacity,S,7,TCI
P132317,Technical Design,M,7,TDO
P132381,Environment and Social,L,6,EAS
P132381,Fiduciary,M,6,FMP
P132381,Macroeconomic,H,6,MEC
P132381,Overall,H,6,ORR
P132381,Political and Governance,H,6,PAG
P132381,Stakeholders,S,6,SHR
P132381,Sector Strategies and Policies,S,6,SPI
P132381,Institutional Capacity,H,6,TCI
P132381,Technical Design,H,6,TDO
P132386,Environment and Social,M,5,EAS
P132386,Fiduciary,S,5,FMP
P132386,Macroeconomic,S,5,MEC
P132386,Overall,S,5,ORR
P132386,Political and Governance,H,5,PAG
P132386,Stakeholders,S,5,SHR
P132386,Sector Strategies and Policies,S,5,SPI
P132386,Institutional Capacity,S,5,TCI
P132386,Technical Design,M,5,TDO
P132386,Environment and Social,M,5,EAS
P132386,Fiduciary,S,5,FMP
P132386,Macroeconomic,S,5,MEC
P132386,Overall,S,5,ORR
P132386,Political and Governance,H,5,PAG
P132386,Stakeholders,S,5,SHR
P132386,Sector Strategies and Policies,S,5,SPI
P132386,Institutional Capacity,S,5,TCI
P132386,Technical Design,M,5,TDO
P132405,Environment and Social,L,6,EAS
P132405,Fiduciary,S,6,FMP
P132405,Macroeconomic,M,6,MEC
P132405,Overall,S,6,ORR
P132405,Political and Governance,S,6,PAG
P132405,Stakeholders,M,6,SHR
P132405,Sector Strategies and Policies,M,6,SPI
P132405,Institutional Capacity,S,6,TCI
P132405,Technical Design,M,6,TDO
P132418,Environment and Social,M,6,EAS
P132418,Fiduciary,S,6,FMP
P132418,Macroeconomic,L,6,MEC
P132418,Overall,M,6,ORR
P132418,Political and Governance,M,6,PAG
P132418,Stakeholders,M,6,SHR
P132418,Sector Strategies and Policies,M,6,SPI
P132418,Institutional Capacity,S,6,TCI
P132418,Technical Design,L,6,TDO
P132431,Environment and Social,L,8,EAS
P132431,Fiduciary,M,8,FMP
P132431,Macroeconomic,S,8,MEC
P132431,Overall,M,8,ORR
P132431,Political and Governance,M,8,PAG
P132431,Stakeholders,M,8,SHR
P132431,Sector Strategies and Policies,M,8,SPI
P132431,Institutional Capacity,M,8,TCI
P132431,Technical Design,M,8,TDO
P132431,Environment and Social,L,8,EAS
P132431,Fiduciary,M,8,FMP
P132431,Macroeconomic,S,8,MEC
P132431,Overall,M,8,ORR
P132431,Political and Governance,M,8,PAG
P132431,Stakeholders,M,8,SHR
P132431,Sector Strategies and Policies,M,8,SPI
P132431,Institutional Capacity,M,8,TCI
P132431,Technical Design,M,8,TDO
P132443,Environment and Social,M,5,EAS
P132443,Fiduciary,M,5,FMP
P132443,Macroeconomic,S,5,MEC
P132443,Overall,S,5,ORR
P132443,Political and Governance,S,5,PAG
P132443,Stakeholders,M,5,SHR
P132443,Sector Strategies and Policies,S,5,SPI
P132443,Institutional Capacity,S,5,TCI
P132443,Technical Design,L,5,TDO
P132490,Environment and Social,M,6,EAS
P132490,Fiduciary,M,6,FMP
P132490,Macroeconomic,M,6,MEC
P132490,Overall,M,6,ORR
P132490,Political and Governance,M,6,PAG
P132490,Stakeholders,M,6,SHR
P132490,Sector Strategies and Policies,M,6,SPI
P132490,Institutional Capacity,S,6,TCI
P132490,Technical Design,M,6,TDO
P132490,Environment and Social,M,6,EAS
P132490,Fiduciary,M,6,FMP
P132490,Macroeconomic,M,6,MEC
P132490,Overall,M,6,ORR
P132490,Political and Governance,M,6,PAG
P132490,Stakeholders,M,6,SHR
P132490,Sector Strategies and Policies,M,6,SPI
P132490,Institutional Capacity,S,6,TCI
P132490,Technical Design,M,6,TDO
P132500,Environment and Social,M,11,EAS
P132500,Fiduciary,S,11,FMP
P132500,Macroeconomic,S,11,MEC
P132500,Overall,H,11,ORR
P132500,Political and Governance,H,11,PAG
P132500,Stakeholders,H,11,SHR
P132500,Sector Strategies and Policies,S,11,SPI
P132500,Institutional Capacity,H,11,TCI
P132500,Technical Design,M,11,TDO
P132505,Environment and Social,S,7,EAS
P132505,Fiduciary,L,7,FMP
P132505,Macroeconomic,L,7,MEC
P132505,Overall,S,7,ORR
P132505,Political and Governance,H,7,PAG
P132505,Stakeholders,S,7,SHR
P132505,Sector Strategies and Policies,L,7,SPI
P132505,Institutional Capacity,H,7,TCI
P132505,Technical Design,M,7,TDO
P132515,Environment and Social,M,3,EAS
P132515,Fiduciary,M,3,FMP
P132515,Macroeconomic,M,3,MEC
P132515,Overall,S,3,ORR
P132515,Political and Governance,S,3,PAG
P132515,Stakeholders,M,3,SHR
P132515,Sector Strategies and Policies,S,3,SPI
P132515,Institutional Capacity,S,3,TCI
P132515,Technical Design,S,3,TDO
P132515,Environment and Social,M,3,EAS
P132515,Fiduciary,M,3,FMP
P132515,Macroeconomic,M,3,MEC
P132515,Overall,S,3,ORR
P132515,Political and Governance,S,3,PAG
P132515,Stakeholders,M,3,SHR
P132515,Sector Strategies and Policies,S,3,SPI
P132515,Institutional Capacity,S,3,TCI
P132515,Technical Design,S,3,TDO
P132562,Environment and Social,S,2,EAS
P132562,Fiduciary,S,2,FMP
P132562,Macroeconomic,M,2,MEC
P132562,Overall,S,2,ORR
P132562,Political and Governance,L,2,PAG
P132562,Stakeholders,M,2,SHR
P132562,Sector Strategies and Policies,M,2,SPI
P132562,Institutional Capacity,S,2,TCI
P132562,Technical Design,M,2,TDO
P132585,Environment and Social,L,8,EAS
P132585,Fiduciary,S,8,FMP
P132585,Macroeconomic,L,8,MEC
P132585,Overall,S,8,ORR
P132585,Political and Governance,S,8,PAG
P132585,Stakeholders,M,8,SHR
P132585,Sector Strategies and Policies,S,8,SPI
P132585,Institutional Capacity,H,8,TCI
P132585,Technical Design,S,8,TDO
P132616,Environment and Social,L,8,EAS
P132616,Fiduciary,S,8,FMP
P132616,Macroeconomic,M,8,MEC
P132616,Overall,S,8,ORR
P132616,Political and Governance,H,8,PAG
P132616,Stakeholders,S,8,SHR
P132616,Sector Strategies and Policies,H,8,SPI
P132616,Institutional Capacity,S,8,TCI
P132616,Technical Design,M,8,TDO
P132617,Environment and Social,M,8,EAS
P132617,Fiduciary,H,8,FMP
P132617,Macroeconomic,H,8,MEC
P132617,Overall,S,8,ORR
P132617,Political and Governance,H,8,PAG
P132617,Stakeholders,M,8,SHR
P132617,Sector Strategies and Policies,S,8,SPI
P132617,Institutional Capacity,H,8,TCI
P132617,Technical Design,S,8,TDO
P132620,Macroeconomic,L,3,MEC
P132620,Environment and Social,L,3,EAS
P132620,Institutional Capacity,M,3,TCI
P132620,Political and Governance,L,3,PAG
P132620,Technical Design,M,3,TDO
P132620,Stakeholders,M,3,SHR
P132620,Sector Strategies and Policies,L,3,SPI
P132620,Overall,S,3,ORR
P132620,Fiduciary,M,3,FMP
P132620,Environment and Social,L,3,EAS
P132620,Fiduciary,M,3,FMP
P132620,Macroeconomic,L,3,MEC
P132620,Overall,S,3,ORR
P132620,Political and Governance,L,3,PAG
P132620,Stakeholders,M,3,SHR
P132620,Sector Strategies and Policies,L,3,SPI
P132620,Institutional Capacity,M,3,TCI
P132620,Technical Design,M,3,TDO
P132621,Environment and Social,S,5,EAS
P132621,Fiduciary,M,5,FMP
P132621,Macroeconomic,M,5,MEC
P132621,Overall,S,5,ORR
P132621,Political and Governance,L,5,PAG
P132621,Stakeholders,M,5,SHR
P132621,Sector Strategies and Policies,M,5,SPI
P132621,Institutional Capacity,S,5,TCI
P132621,Technical Design,S,5,TDO
P132623,Environment and Social,M,5,EAS
P132623,Fiduciary,M,5,FMP
P132623,Macroeconomic,M,5,MEC
P132623,Overall,M,5,ORR
P132623,Political and Governance,M,5,PAG
P132623,Stakeholders,M,5,SHR
P132623,Sector Strategies and Policies,M,5,SPI
P132623,Institutional Capacity,M,5,TCI
P132623,Technical Design,M,5,TDO
P132623,Environment and Social,M,5,EAS
P132623,Fiduciary,M,5,FMP
P132623,Macroeconomic,M,5,MEC
P132623,Overall,M,5,ORR
P132623,Political and Governance,M,5,PAG
P132623,Stakeholders,M,5,SHR
P132623,Sector Strategies and Policies,M,5,SPI
P132623,Institutional Capacity,M,5,TCI
P132623,Technical Design,M,5,TDO
P132634,Environment and Social,M,9,EAS
P132634,Fiduciary,S,9,FMP
P132634,Macroeconomic,L,9,MEC
P132634,Overall,S,9,ORR
P132634,Political and Governance,S,9,PAG
P132634,Stakeholders,M,9,SHR
P132634,Sector Strategies and Policies,S,9,SPI
P132634,Institutional Capacity,S,9,TCI
P132634,Technical Design,M,9,TDO
P132652,Environment and Social,M,10,EAS
P132652,Fiduciary,M,10,FMP
P132652,Macroeconomic,S,10,MEC
P132652,Overall,M,10,ORR
P132652,Political and Governance,S,10,PAG
P132652,Stakeholders,M,10,SHR
P132652,Sector Strategies and Policies,M,10,SPI
P132652,Institutional Capacity,S,10,TCI
P132652,Technical Design,M,10,TDO
P132667,Sector Strategies and Policies,S,6,SPI
P132667,Stakeholders,M,6,SHR
P132667,Technical Design,S,6,TDO
P132667,Macroeconomic,M,6,MEC
P132667,Overall,S,6,ORR
P132667,Environment and Social,L,6,EAS
P132667,Fiduciary,S,6,FMP
P132667,Political and Governance,S,6,PAG
P132667,Institutional Capacity,S,6,TCI
P132667,Environment and Social,L,6,EAS
P132667,Fiduciary,S,6,FMP
P132667,Macroeconomic,M,6,MEC
P132667,Overall,S,6,ORR
P132667,Political and Governance,S,6,PAG
P132667,Stakeholders,M,6,SHR
P132667,Sector Strategies and Policies,S,6,SPI
P132667,Institutional Capacity,S,6,TCI
P132667,Technical Design,S,6,TDO
P132698,Environment and Social,M,6,EAS
P132698,Fiduciary,M,6,FMP
P132698,Macroeconomic,M,6,MEC
P132698,Overall,S,6,ORR
P132698,Political and Governance,M,6,PAG
P132698,Stakeholders,M,6,SHR
P132698,Sector Strategies and Policies,M,6,SPI
P132698,Institutional Capacity,H,6,TCI
P132698,Technical Design,M,6,TDO
P132739,Environment and Social,M,7,EAS
P132739,Fiduciary,M,7,FMP
P132739,Macroeconomic,L,7,MEC
P132739,Overall,S,7,ORR
P132739,Political and Governance,M,7,PAG
P132739,Stakeholders,M,7,SHR
P132739,Sector Strategies and Policies,M,7,SPI
P132739,Institutional Capacity,S,7,TCI
P132739,Technical Design,M,7,TDO
P132741,Overall,S,5,ORR
P132741,Fiduciary,M,5,FMP
P132741,Political and Governance,S,5,PAG
P132741,Technical Design,M,5,TDO
P132741,Sector Strategies and Policies,S,5,SPI
P132741,Institutional Capacity,M,5,TCI
P132741,Environment and Social,M,5,EAS
P132741,Macroeconomic,S,5,MEC
P132741,Stakeholders,S,5,SHR
P132741,Environment and Social,M,5,EAS
P132741,Fiduciary,M,5,FMP
P132741,Macroeconomic,S,5,MEC
P132741,Overall,S,5,ORR
P132741,Political and Governance,S,5,PAG
P132741,Stakeholders,S,5,SHR
P132741,Sector Strategies and Policies,S,5,SPI
P132741,Institutional Capacity,M,5,TCI
P132741,Technical Design,M,5,TDO
P132742,Environment and Social,L,9,EAS
P132742,Fiduciary,M,9,FMP
P132742,Macroeconomic,S,9,MEC
P132742,Overall,S,9,ORR
P132742,Political and Governance,H,9,PAG
P132742,Stakeholders,M,9,SHR
P132742,Sector Strategies and Policies,S,9,SPI
P132742,Institutional Capacity,S,9,TCI
P132742,Technical Design,M,9,TDO
P132750,Environment and Social,S,7,EAS
P132750,Fiduciary,H,7,FMP
P132750,Macroeconomic,M,7,MEC
P132750,Overall,H,7,ORR
P132750,Political and Governance,H,7,PAG
P132750,Stakeholders,L,7,SHR
P132750,Sector Strategies and Policies,H,7,SPI
P132750,Institutional Capacity,M,7,TCI
P132750,Technical Design,L,7,TDO
P132754,Environment and Social,M,3,EAS
P132754,Fiduciary,H,3,FMP
P132754,Macroeconomic,M,3,MEC
P132754,Overall,S,3,ORR
P132754,Political and Governance,S,3,PAG
P132754,Stakeholders,M,3,SHR
P132754,Sector Strategies and Policies,S,3,SPI
P132754,Institutional Capacity,H,3,TCI
P132754,Technical Design,S,3,TDO
P132754,Environment and Social,M,3,EAS
P132754,Fiduciary,H,3,FMP
P132754,Macroeconomic,M,3,MEC
P132754,Overall,S,3,ORR
P132754,Political and Governance,S,3,PAG
P132754,Stakeholders,M,3,SHR
P132754,Sector Strategies and Policies,S,3,SPI
P132754,Institutional Capacity,H,3,TCI
P132754,Technical Design,S,3,TDO
P132775,Environment and Social,M,5,EAS
P132775,Fiduciary,M,5,FMP
P132775,Macroeconomic,L,5,MEC
P132775,Overall,M,5,ORR
P132775,Political and Governance,M,5,PAG
P132775,Stakeholders,M,5,SHR
P132775,Sector Strategies and Policies,L,5,SPI
P132775,Institutional Capacity,M,5,TCI
P132775,Technical Design,S,5,TDO
P132821,Fiduciary,H,5,FMP
P132821,Institutional Capacity,H,5,TCI
P132821,Stakeholders,S,5,SHR
P132821,Environment and Social,S,5,EAS
P132821,Macroeconomic,S,5,MEC
P132821,Sector Strategies and Policies,S,5,SPI
P132821,Technical Design,S,5,TDO
P132821,Political and Governance,S,5,PAG
P132821,Overall,S,5,ORR
P132821,Environment and Social,S,5,EAS
P132821,Fiduciary,H,5,FMP
P132821,Macroeconomic,S,5,MEC
P132821,Overall,S,5,ORR
P132821,Political and Governance,S,5,PAG
P132821,Stakeholders,S,5,SHR
P132821,Sector Strategies and Policies,S,5,SPI
P132821,Institutional Capacity,H,5,TCI
P132821,Technical Design,S,5,TDO
P132833,Environment and Social,S,3,EAS
P132833,Fiduciary,S,3,FMP
P132833,Macroeconomic,M,3,MEC
P132833,Overall,S,3,ORR
P132833,Political and Governance,S,3,PAG
P132833,Stakeholders,L,3,SHR
P132833,Sector Strategies and Policies,M,3,SPI
P132833,Institutional Capacity,S,3,TCI
P132833,Technical Design,M,3,TDO
P132846,Environment and Social,S,4,EAS
P132846,Fiduciary,S,4,FMP
P132846,Macroeconomic,M,4,MEC
P132846,Overall,S,4,ORR
P132846,Political and Governance,M,4,PAG
P132846,Stakeholders,S,4,SHR
P132846,Sector Strategies and Policies,M,4,SPI
P132846,Institutional Capacity,S,4,TCI
P132846,Technical Design,S,4,TDO
P132873,Environment and Social,M,5,EAS
P132873,Fiduciary,M,5,FMP
P132873,Macroeconomic,L,5,MEC
P132873,Overall,S,5,ORR
P132873,Political and Governance,L,5,PAG
P132873,Stakeholders,M,5,SHR
P132873,Sector Strategies and Policies,M,5,SPI
P132873,Institutional Capacity,S,5,TCI
P132873,Technical Design,M,5,TDO
P132944,Environment and Social,H,3,EAS
P132944,Fiduciary,S,3,FMP
P132944,Macroeconomic,H,3,MEC
P132944,Overall,H,3,ORR
P132944,Political and Governance,S,3,PAG
P132944,Stakeholders,S,3,SHR
P132944,Sector Strategies and Policies,S,3,SPI
P132944,Institutional Capacity,H,3,TCI
P132944,Technical Design,S,3,TDO
P132944,Environment and Social,H,3,EAS
P132944,Fiduciary,S,3,FMP
P132944,Macroeconomic,H,3,MEC
P132944,Overall,H,3,ORR
P132944,Political and Governance,S,3,PAG
P132944,Stakeholders,S,3,SHR
P132944,Sector Strategies and Policies,S,3,SPI
P132944,Institutional Capacity,H,3,TCI
P132944,Technical Design,S,3,TDO
P132979,Environment and Social,M,5,EAS
P132979,Fiduciary,M,5,FMP
P132979,Macroeconomic,H,5,MEC
P132979,Overall,H,5,ORR
P132979,Political and Governance,S,5,PAG
P132979,Stakeholders,H,5,SHR
P132979,Sector Strategies and Policies,S,5,SPI
P132979,Institutional Capacity,S,5,TCI
P132979,Technical Design,H,5,TDO
P132982,Environment and Social,M,5,EAS
P132982,Fiduciary,S,5,FMP
P132982,Macroeconomic,S,5,MEC
P132982,Overall,M,5,ORR
P132982,Political and Governance,S,5,PAG
P132982,Stakeholders,M,5,SHR
P132982,Sector Strategies and Policies,M,5,SPI
P132982,Institutional Capacity,M,5,TCI
P132982,Technical Design,M,5,TDO
P133000,Environment and Social,M,5,EAS
P133000,Fiduciary,S,5,FMP
P133000,Macroeconomic,L,5,MEC
P133000,Overall,S,5,ORR
P133000,Political and Governance,M,5,PAG
P133000,Stakeholders,M,5,SHR
P133000,Sector Strategies and Policies,M,5,SPI
P133000,Institutional Capacity,S,5,TCI
P133000,Technical Design,S,5,TDO
P133017,Environment and Social,S,6,EAS
P133017,Fiduciary,M,6,FMP
P133017,Macroeconomic,L,6,MEC
P133017,Overall,S,6,ORR
P133017,Political and Governance,L,6,PAG
P133017,Stakeholders,M,6,SHR
P133017,Sector Strategies and Policies,M,6,SPI
P133017,Institutional Capacity,M,6,TCI
P133017,Technical Design,S,6,TDO
P133018,Environment and Social,L,6,EAS
P133018,Fiduciary,M,6,FMP
P133018,Macroeconomic,M,6,MEC
P133018,Overall,M,6,ORR
P133018,Political and Governance,M,6,PAG
P133018,Stakeholders,M,6,SHR
P133018,Sector Strategies and Policies,L,6,SPI
P133018,Institutional Capacity,M,6,TCI
P133018,Technical Design,L,6,TDO
P133021,Environment and Social,M,7,EAS
P133021,Fiduciary,S,7,FMP
P133021,Macroeconomic,L,7,MEC
P133021,Overall,S,7,ORR
P133021,Political and Governance,M,7,PAG
P133021,Stakeholders,M,7,SHR
P133021,Sector Strategies and Policies,L,7,SPI
P133021,Institutional Capacity,S,7,TCI
P133021,Technical Design,M,7,TDO
P133045,Environment and Social,L,5,EAS
P133045,Fiduciary,H,5,FMP
P133045,Macroeconomic,S,5,MEC
P133045,Overall,S,5,ORR
P133045,Political and Governance,S,5,PAG
P133045,Stakeholders,M,5,SHR
P133045,Sector Strategies and Policies,M,5,SPI
P133045,Institutional Capacity,S,5,TCI
P133045,Technical Design,M,5,TDO
P133045,Environment and Social,L,5,EAS
P133045,Fiduciary,H,5,FMP
P133045,Macroeconomic,S,5,MEC
P133045,Overall,S,5,ORR
P133045,Political and Governance,S,5,PAG
P133045,Stakeholders,M,5,SHR
P133045,Sector Strategies and Policies,M,5,SPI
P133045,Institutional Capacity,S,5,TCI
P133045,Technical Design,M,5,TDO
P133069,Environment and Social,S,7,EAS
P133069,Fiduciary,S,7,FMP
P133069,Macroeconomic,M,7,MEC
P133069,Overall,S,7,ORR
P133069,Political and Governance,S,7,PAG
P133069,Stakeholders,M,7,SHR
P133069,Sector Strategies and Policies,M,7,SPI
P133069,Institutional Capacity,S,7,TCI
P133069,Technical Design,S,7,TDO
P133070,Environment and Social,L,7,EAS
P133070,Fiduciary,S,7,FMP
P133070,Macroeconomic,S,7,MEC
P133070,Overall,S,7,ORR
P133070,Political and Governance,M,7,PAG
P133070,Stakeholders,L,7,SHR
P133070,Sector Strategies and Policies,L,7,SPI
P133070,Institutional Capacity,S,7,TCI
P133070,Technical Design,M,7,TDO
P133070,Environment and Social,L,7,EAS
P133070,Fiduciary,S,7,FMP
P133070,Macroeconomic,S,7,MEC
P133070,Overall,S,7,ORR
P133070,Political and Governance,M,7,PAG
P133070,Stakeholders,L,7,SHR
P133070,Sector Strategies and Policies,L,7,SPI
P133070,Institutional Capacity,S,7,TCI
P133070,Technical Design,M,7,TDO
P133079,Environment and Social,M,7,EAS
P133079,Fiduciary,M,7,FMP
P133079,Macroeconomic,H,7,MEC
P133079,Overall,S,7,ORR
P133079,Political and Governance,M,7,PAG
P133079,Stakeholders,M,7,SHR
P133079,Sector Strategies and Policies,M,7,SPI
P133079,Institutional Capacity,S,7,TCI
P133079,Technical Design,M,7,TDO
P133114,Environment and Social,M,7,EAS
P133114,Fiduciary,S,7,FMP
P133114,Macroeconomic,M,7,MEC
P133114,Overall,S,7,ORR
P133114,Political and Governance,L,7,PAG
P133114,Stakeholders,M,7,SHR
P133114,Sector Strategies and Policies,M,7,SPI
P133114,Institutional Capacity,S,7,TCI
P133114,Technical Design,S,7,TDO
P133116,Environment and Social,M,7,EAS
P133116,Fiduciary,M,7,FMP
P133116,Macroeconomic,L,7,MEC
P133116,Overall,S,7,ORR
P133116,Political and Governance,M,7,PAG
P133116,Stakeholders,M,7,SHR
P133116,Sector Strategies and Policies,M,7,SPI
P133116,Institutional Capacity,S,7,TCI
P133116,Technical Design,S,7,TDO
P133117,Environment and Social,S,5,EAS
P133117,Fiduciary,M,5,FMP
P133117,Macroeconomic,L,5,MEC
P133117,Overall,S,5,ORR
P133117,Political and Governance,L,5,PAG
P133117,Stakeholders,M,5,SHR
P133117,Sector Strategies and Policies,M,5,SPI
P133117,Institutional Capacity,S,5,TCI
P133117,Technical Design,S,5,TDO
P133129,Macroeconomic,S,5,MEC
P133129,Institutional Capacity,M,5,TCI
P133129,Sector Strategies and Policies,M,5,SPI
P133129,Technical Design,M,5,TDO
P133129,Fiduciary,M,5,FMP
P133129,Overall,S,5,ORR
P133129,Stakeholders,M,5,SHR
P133129,Environment and Social,M,5,EAS
P133129,Political and Governance,S,5,PAG
P133129,Environment and Social,M,5,EAS
P133129,Fiduciary,M,5,FMP
P133129,Macroeconomic,S,5,MEC
P133129,Overall,S,5,ORR
P133129,Political and Governance,S,5,PAG
P133129,Stakeholders,M,5,SHR
P133129,Sector Strategies and Policies,M,5,SPI
P133129,Institutional Capacity,M,5,TCI
P133129,Technical Design,M,5,TDO
P133133,Environment and Social,M,8,EAS
P133133,Fiduciary,S,8,FMP
P133133,Macroeconomic,L,8,MEC
P133133,Overall,S,8,ORR
P133133,Political and Governance,H,8,PAG
P133133,Stakeholders,S,8,SHR
P133133,Sector Strategies and Policies,M,8,SPI
P133133,Institutional Capacity,S,8,TCI
P133133,Technical Design,M,8,TDO
P133133,Environment and Social,M,8,EAS
P133133,Fiduciary,S,8,FMP
P133133,Macroeconomic,L,8,MEC
P133133,Overall,S,8,ORR
P133133,Political and Governance,H,8,PAG
P133133,Stakeholders,S,8,SHR
P133133,Sector Strategies and Policies,M,8,SPI
P133133,Institutional Capacity,S,8,TCI
P133133,Technical Design,M,8,TDO
P133184,Environment and Social,S,7,EAS
P133184,Fiduciary,S,7,FMP
P133184,Macroeconomic,M,7,MEC
P133184,Overall,S,7,ORR
P133184,Political and Governance,M,7,PAG
P133184,Stakeholders,S,7,SHR
P133184,Sector Strategies and Policies,M,7,SPI
P133184,Institutional Capacity,H,7,TCI
P133184,Technical Design,H,7,TDO
P133193,Environment and Social,L,5,EAS
P133193,Fiduciary,M,5,FMP
P133193,Macroeconomic,M,5,MEC
P133193,Overall,S,5,ORR
P133193,Political and Governance,M,5,PAG
P133193,Stakeholders,S,5,SHR
P133193,Sector Strategies and Policies,M,5,SPI
P133193,Institutional Capacity,M,5,TCI
P133193,Technical Design,S,5,TDO
P133195,Political and Governance,M,5,PAG
P133195,Stakeholders,M,5,SHR
P133195,Environment and Social,M,5,EAS
P133195,Fiduciary,S,5,FMP
P133195,Technical Design,M,5,TDO
P133195,Institutional Capacity,S,5,TCI
P133195,Sector Strategies and Policies,S,5,SPI
P133195,Macroeconomic,M,5,MEC
P133195,Overall,M,5,ORR
P133195,Environment and Social,M,5,EAS
P133195,Fiduciary,S,5,FMP
P133195,Macroeconomic,M,5,MEC
P133195,Overall,M,5,ORR
P133195,Political and Governance,M,5,PAG
P133195,Stakeholders,M,5,SHR
P133195,Sector Strategies and Policies,S,5,SPI
P133195,Institutional Capacity,S,5,TCI
P133195,Technical Design,M,5,TDO
P133261,Environment and Social,M,6,EAS
P133261,Fiduciary,M,6,FMP
P133261,Macroeconomic,L,6,MEC
P133261,Overall,S,6,ORR
P133261,Political and Governance,M,6,PAG
P133261,Stakeholders,L,6,SHR
P133261,Sector Strategies and Policies,L,6,SPI
P133261,Institutional Capacity,H,6,TCI
P133261,Technical Design,S,6,TDO
P133288,Environment and Social,M,4,EAS
P133288,Fiduciary,M,4,FMP
P133288,Macroeconomic,M,4,MEC
P133288,Overall,M,4,ORR
P133288,Political and Governance,M,4,PAG
P133288,Stakeholders,M,4,SHR
P133288,Sector Strategies and Policies,M,4,SPI
P133288,Institutional Capacity,S,4,TCI
P133288,Technical Design,M,4,TDO
P133305,Environment and Social,S,3,EAS
P133305,Fiduciary,S,3,FMP
P133305,Macroeconomic,M,3,MEC
P133305,Overall,S,3,ORR
P133305,Political and Governance,S,3,PAG
P133305,Stakeholders,L,3,SHR
P133305,Sector Strategies and Policies,M,3,SPI
P133305,Institutional Capacity,S,3,TCI
P133305,Technical Design,L,3,TDO
P133312,Environment and Social,S,4,EAS
P133312,Fiduciary,S,4,FMP
P133312,Macroeconomic,M,4,MEC
P133312,Overall,S,4,ORR
P133312,Political and Governance,S,4,PAG
P133312,Stakeholders,S,4,SHR
P133312,Sector Strategies and Policies,S,4,SPI
P133312,Institutional Capacity,S,4,TCI
P133312,Technical Design,S,4,TDO
P133326,Environment and Social,M,5,EAS
P133326,Fiduciary,M,5,FMP
P133326,Macroeconomic,L,5,MEC
P133326,Overall,S,5,ORR
P133326,Political and Governance,M,5,PAG
P133326,Stakeholders,L,5,SHR
P133326,Sector Strategies and Policies,L,5,SPI
P133326,Institutional Capacity,S,5,TCI
P133326,Technical Design,S,5,TDO
P133327,Environment and Social,L,9,EAS
P133327,Fiduciary,M,9,FMP
P133327,Macroeconomic,S,9,MEC
P133327,Overall,M,9,ORR
P133327,Political and Governance,S,9,PAG
P133327,Stakeholders,M,9,SHR
P133327,Sector Strategies and Policies,M,9,SPI
P133327,Institutional Capacity,M,9,TCI
P133327,Technical Design,M,9,TDO
P133333,Stakeholders,S,7,SHR
P133333,Sector Strategies and Policies,M,7,SPI
P133333,Technical Design,S,7,TDO
P133333,Overall,S,7,ORR
P133333,Fiduciary,M,7,FMP
P133333,Environment and Social,L,7,EAS
P133333,Political and Governance,M,7,PAG
P133333,Institutional Capacity,S,7,TCI
P133333,Macroeconomic,M,7,MEC
P133333,Environment and Social,L,7,EAS
P133333,Fiduciary,M,7,FMP
P133333,Macroeconomic,M,7,MEC
P133333,Overall,S,7,ORR
P133333,Political and Governance,M,7,PAG
P133333,Stakeholders,S,7,SHR
P133333,Sector Strategies and Policies,M,7,SPI
P133333,Institutional Capacity,S,7,TCI
P133333,Technical Design,S,7,TDO
P133338,Environment and Social,M,7,EAS
P133338,Fiduciary,H,7,FMP
P133338,Macroeconomic,S,7,MEC
P133338,Overall,H,7,ORR
P133338,Political and Governance,H,7,PAG
P133338,Stakeholders,M,7,SHR
P133338,Sector Strategies and Policies,S,7,SPI
P133338,Institutional Capacity,S,7,TCI
P133338,Technical Design,S,7,TDO
P133352,Environment and Social,M,6,EAS
P133352,Fiduciary,L,6,FMP
P133352,Macroeconomic,M,6,MEC
P133352,Overall,S,6,ORR
P133352,Political and Governance,H,6,PAG
