project_id,risk_rating_code,risk_rating,risk_rating_sequence,risk_rating_code_key,prod_line,proj_emrg_recvry_flg,approval_fy,fcs_indicator,tl,tl_since,project_track,scale_up,len_instr_type,practice,country,region,net_commit_amt,grant,risk_numeric
P128919,Technical Design,S,5,TDO,PE,0,2015,0,146682,2014-11-23,2,0,INVESTMENT,TAI,China,EAP,250,0,3
P128938,Environment and Social,M,11,EAS,PE,0,2012,1,202467,2016-09-07,2,0,INVESTMENT,TAI,Kiribati,EAP,22.9,0,2
P128938,Fiduciary,L,11,FMP,PE,0,2012,1,202467,2016-09-07,2,0,INVESTMENT,TAI,Kiribati,EAP,22.9,0,1
P128938,Macroeconomic,S,11,MEC,PE,0,2012,1,202467,2016-09-07,2,0,INVESTMENT,TAI,Kiribati,EAP,22.9,0,3
P128938,Overall,H,11,ORR,PE,0,2012,1,202467,2016-09-07,2,0,INVESTMENT,TAI,Kiribati,EAP,22.9,0,4
P128938,Political and Governance,H,11,PAG,PE,0,2012,1,202467,2016-09-07,2,0,INVESTMENT,TAI,Kiribati,EAP,22.9,0,4
P128938,Stakeholders,M,11,SHR,PE,0,2012,1,202467,2016-09-07,2,0,INVESTMENT,TAI,Kiribati,EAP,22.9,0,2
P128938,Sector Strategies and Policies,S,11,SPI,PE,0,2012,1,202467,2016-09-07,2,0,INVESTMENT,TAI,Kiribati,EAP,22.9,0,3
P128938,Institutional Capacity,H,11,TCI,PE,0,2012,1,202467,2016-09-07,2,0,INVESTMENT,TAI,Kiribati,EAP,22.9,0,4
P128938,Technical Design,L,11,TDO,PE,0,2012,1,202467,2016-09-07,2,0,INVESTMENT,TAI,Kiribati,EAP,22.9,0,1
P128939,Environment and Social,L,11,EAS,PE,0,2012,0,230421,2015-02-11,2,0,INVESTMENT,TAI,Tonga,EAP,27.2,0,1
P128939,Fiduciary,L,11,FMP,PE,0,2012,0,230421,2015-02-11,2,0,INVESTMENT,TAI,Tonga,EAP,27.2,0,1
P128939,Macroeconomic,S,11,MEC,PE,0,2012,0,230421,2015-02-11,2,0,INVESTMENT,TAI,Tonga,EAP,27.2,0,3
P128939,Overall,M,11,ORR,PE,0,2012,0,230421,2015-02-11,2,0,INVESTMENT,TAI,Tonga,EAP,27.2,0,2
P128939,Political and Governance,M,11,PAG,PE,0,2012,0,230421,2015-02-11,2,0,INVESTMENT,TAI,Tonga,EAP,27.2,0,2
P128939,Stakeholders,M,11,SHR,PE,0,2012,0,230421,2015-02-11,2,0,INVESTMENT,TAI,Tonga,EAP,27.2,0,2
P128939,Sector Strategies and Policies,S,11,SPI,PE,0,2012,0,230421,2015-02-11,2,0,INVESTMENT,TAI,Tonga,EAP,27.2,0,3
P128939,Institutional Capacity,M,11,TCI,PE,0,2012,0,230421,2015-02-11,2,0,INVESTMENT,TAI,Tonga,EAP,27.2,0,2
P128939,Technical Design,L,11,TDO,PE,0,2012,0,230421,2015-02-11,2,0,INVESTMENT,TAI,Tonga,EAP,27.2,0,1
P128940,Environment and Social,L,11,EAS,PE,0,2012,0,65273,2016-08-09,2,0,INVESTMENT,TAI,Tuvalu,EAP,11.9,0,1
P128940,Fiduciary,L,11,FMP,PE,0,2012,0,65273,2016-08-09,2,0,INVESTMENT,TAI,Tuvalu,EAP,11.9,0,1
P128940,Macroeconomic,M,11,MEC,PE,0,2012,0,65273,2016-08-09,2,0,INVESTMENT,TAI,Tuvalu,EAP,11.9,0,2
P128940,Overall,S,11,ORR,PE,0,2012,0,65273,2016-08-09,2,0,INVESTMENT,TAI,Tuvalu,EAP,11.9,0,3
P128940,Political and Governance,M,11,PAG,PE,0,2012,0,65273,2016-08-09,2,0,INVESTMENT,TAI,Tuvalu,EAP,11.9,0,2
P128940,Stakeholders,M,11,SHR,PE,0,2012,0,65273,2016-08-09,2,0,INVESTMENT,TAI,Tuvalu,EAP,11.9,0,2
P128940,Sector Strategies and Policies,M,11,SPI,PE,0,2012,0,65273,2016-08-09,2,0,INVESTMENT,TAI,Tuvalu,EAP,11.9,0,2
P128940,Institutional Capacity,M,11,TCI,PE,0,2012,0,65273,2016-08-09,2,0,INVESTMENT,TAI,Tuvalu,EAP,11.9,0,2
P128940,Technical Design,L,11,TDO,PE,0,2012,0,65273,2016-08-09,2,0,INVESTMENT,TAI,Tuvalu,EAP,11.9,0,1
P128950,Environment and Social,M,10,EAS,PE,0,2013,1,293126,2016-02-24,1,0,INVESTMENT,URS,Bosnia and Herzegovina,ECA,34.1,0,2
P128950,Fiduciary,L,10,FMP,PE,0,2013,1,293126,2016-02-24,1,0,INVESTMENT,URS,Bosnia and Herzegovina,ECA,34.1,0,1
P128950,Macroeconomic,L,10,MEC,PE,0,2013,1,293126,2016-02-24,1,0,INVESTMENT,URS,Bosnia and Herzegovina,ECA,34.1,0,1
P128950,Overall,L,10,ORR,PE,0,2013,1,293126,2016-02-24,1,0,INVESTMENT,URS,Bosnia and Herzegovina,ECA,34.1,0,1
P128950,Political and Governance,M,10,PAG,PE,0,2013,1,293126,2016-02-24,1,0,INVESTMENT,URS,Bosnia and Herzegovina,ECA,34.1,0,2
P128950,Stakeholders,L,10,SHR,PE,0,2013,1,293126,2016-02-24,1,0,INVESTMENT,URS,Bosnia and Herzegovina,ECA,34.1,0,1
P128950,Sector Strategies and Policies,L,10,SPI,PE,0,2013,1,293126,2016-02-24,1,0,INVESTMENT,URS,Bosnia and Herzegovina,ECA,34.1,0,1
P128950,Institutional Capacity,L,10,TCI,PE,0,2013,1,293126,2016-02-24,1,0,INVESTMENT,URS,Bosnia and Herzegovina,ECA,34.1,0,1
P128950,Technical Design,L,10,TDO,PE,0,2013,1,293126,2016-02-24,1,0,INVESTMENT,URS,Bosnia and Herzegovina,ECA,34.1,0,1
P128968,Environment and Social,M,5,EAS,GE,0,2015,0,157542,2016-07-08,1,0,INVESTMENT,ENV,Brazil,LCR,0,18.2,2
P128968,Fiduciary,M,5,FMP,GE,0,2015,0,157542,2016-07-08,1,0,INVESTMENT,ENV,Brazil,LCR,0,18.2,2
P128968,Macroeconomic,M,5,MEC,GE,0,2015,0,157542,2016-07-08,1,0,INVESTMENT,ENV,Brazil,LCR,0,18.2,2
P128968,Overall,M,5,ORR,GE,0,2015,0,157542,2016-07-08,1,0,INVESTMENT,ENV,Brazil,LCR,0,18.2,2
P128968,Political and Governance,M,5,PAG,GE,0,2015,0,157542,2016-07-08,1,0,INVESTMENT,ENV,Brazil,LCR,0,18.2,2
P128968,Stakeholders,M,5,SHR,GE,0,2015,0,157542,2016-07-08,1,0,INVESTMENT,ENV,Brazil,LCR,0,18.2,2
P128968,Sector Strategies and Policies,M,5,SPI,GE,0,2015,0,157542,2016-07-08,1,0,INVESTMENT,ENV,Brazil,LCR,0,18.2,2
P128968,Institutional Capacity,M,5,TCI,GE,0,2015,0,157542,2016-07-08,1,0,INVESTMENT,ENV,Brazil,LCR,0,18.2,2
P128968,Technical Design,L,5,TDO,GE,0,2015,0,157542,2016-07-08,1,0,INVESTMENT,ENV,Brazil,LCR,0,18.2,1
P129156,Environment and Social,M,7,EAS,GE,0,2014,1,88572,2016-10-24,2,0,INVESTMENT,ENV,Sudan,AFR,0,8.4,2
P129156,Fiduciary,M,7,FMP,GE,0,2014,1,88572,2016-10-24,2,0,INVESTMENT,ENV,Sudan,AFR,0,8.4,2
P129156,Macroeconomic,S,7,MEC,GE,0,2014,1,88572,2016-10-24,2,0,INVESTMENT,ENV,Sudan,AFR,0,8.4,3
P129156,Overall,S,7,ORR,GE,0,2014,1,88572,2016-10-24,2,0,INVESTMENT,ENV,Sudan,AFR,0,8.4,3
P129156,Political and Governance,S,7,PAG,GE,0,2014,1,88572,2016-10-24,2,0,INVESTMENT,ENV,Sudan,AFR,0,8.4,3
P129156,Stakeholders,S,7,SHR,GE,0,2014,1,88572,2016-10-24,2,0,INVESTMENT,ENV,Sudan,AFR,0,8.4,3
P129156,Sector Strategies and Policies,S,7,SPI,GE,0,2014,1,88572,2016-10-24,2,0,INVESTMENT,ENV,Sudan,AFR,0,8.4,3
P129156,Institutional Capacity,S,7,TCI,GE,0,2014,1,88572,2016-10-24,2,0,INVESTMENT,ENV,Sudan,AFR,0,8.4,3
P129156,Technical Design,S,7,TDO,GE,0,2014,1,88572,2016-10-24,2,0,INVESTMENT,ENV,Sudan,AFR,0,8.4,3
P129267,Environment and Social,L,7,EAS,PE,0,2014,0,225732,2016-11-01,2,0,INVESTMENT,TAC,Gabon,AFR,18,0,1
P129267,Fiduciary,S,7,FMP,PE,0,2014,0,225732,2016-11-01,2,0,INVESTMENT,TAC,Gabon,AFR,18,0,3
P129267,Macroeconomic,M,7,MEC,PE,0,2014,0,225732,2016-11-01,2,0,INVESTMENT,TAC,Gabon,AFR,18,0,2
P129267,Overall,S,7,ORR,PE,0,2014,0,225732,2016-11-01,2,0,INVESTMENT,TAC,Gabon,AFR,18,0,3
P129267,Political and Governance,M,7,PAG,PE,0,2014,0,225732,2016-11-01,2,0,INVESTMENT,TAC,Gabon,AFR,18,0,2
P129267,Stakeholders,H,7,SHR,PE,0,2014,0,225732,2016-11-01,2,0,INVESTMENT,TAC,Gabon,AFR,18,0,4
P129267,Sector Strategies and Policies,M,7,SPI,PE,0,2014,0,225732,2016-11-01,2,0,INVESTMENT,TAC,Gabon,AFR,18,0,2
P129267,Institutional Capacity,S,7,TCI,PE,0,2014,0,225732,2016-11-01,2,0,INVESTMENT,TAC,Gabon,AFR,18,0,3
P129267,Technical Design,M,7,TDO,PE,0,2014,0,225732,2016-11-01,2,0,INVESTMENT,TAC,Gabon,AFR,18,0,2
P129326,Political and Governance,M,9,PAG,PE,0,2012,0,326872,2011-10-20,2,0,INVESTMENT,FAM,Morocco,MNA,50,0,2
P129326,Environment and Social,M,9,EAS,PE,0,2012,0,326872,2011-10-20,2,0,INVESTMENT,FAM,Morocco,MNA,50,0,2
P129326,Fiduciary,M,9,FMP,PE,0,2012,0,326872,2011-10-20,2,0,INVESTMENT,FAM,Morocco,MNA,50,0,2
P129326,Macroeconomic,M,9,MEC,PE,0,2012,0,326872,2011-10-20,2,0,INVESTMENT,FAM,Morocco,MNA,50,0,2
P129326,Overall,M,9,ORR,PE,0,2012,0,326872,2011-10-20,2,0,INVESTMENT,FAM,Morocco,MNA,50,0,2
P129326,Stakeholders,M,9,SHR,PE,0,2012,0,326872,2011-10-20,2,0,INVESTMENT,FAM,Morocco,MNA,50,0,2
P129326,Sector Strategies and Policies,M,9,SPI,PE,0,2012,0,326872,2011-10-20,2,0,INVESTMENT,FAM,Morocco,MNA,50,0,2
P129326,Institutional Capacity,M,9,TCI,PE,0,2012,0,326872,2011-10-20,2,0,INVESTMENT,FAM,Morocco,MNA,50,0,2
P129326,Technical Design,M,9,TDO,PE,0,2012,0,326872,2011-10-20,2,0,INVESTMENT,FAM,Morocco,MNA,50,0,2
P129342,Environment and Social,L,4,EAS,PE,0,2016,0,107657,2014-06-08,2,0,INVESTMENT,EDU,Brazil,LCR,120,0,1
P129342,Fiduciary,S,4,FMP,PE,0,2016,0,107657,2014-06-08,2,0,INVESTMENT,EDU,Brazil,LCR,120,0,3
P129342,Macroeconomic,S,4,MEC,PE,0,2016,0,107657,2014-06-08,2,0,INVESTMENT,EDU,Brazil,LCR,120,0,3
P129342,Overall,S,4,ORR,PE,0,2016,0,107657,2014-06-08,2,0,INVESTMENT,EDU,Brazil,LCR,120,0,3
P129342,Political and Governance,M,4,PAG,PE,0,2016,0,107657,2014-06-08,2,0,INVESTMENT,EDU,Brazil,LCR,120,0,2
P129342,Stakeholders,M,4,SHR,PE,0,2016,0,107657,2014-06-08,2,0,INVESTMENT,EDU,Brazil,LCR,120,0,2
P129342,Sector Strategies and Policies,M,4,SPI,PE,0,2016,0,107657,2014-06-08,2,0,INVESTMENT,EDU,Brazil,LCR,120,0,2
P129342,Institutional Capacity,S,4,TCI,PE,0,2016,0,107657,2014-06-08,2,0,INVESTMENT,EDU,Brazil,LCR,120,0,3
P129342,Technical Design,S,4,TDO,PE,0,2016,0,107657,2014-06-08,2,0,INVESTMENT,EDU,Brazil,LCR,120,0,3
P129397,Environment and Social,L,7,EAS,MT,0,2014,0,342173,2011-10-25,2,0,INVESTMENT,ENV,Argentina,LCR,0,1.9,1
P129397,Fiduciary,M,7,FMP,MT,0,2014,0,342173,2011-10-25,2,0,INVESTMENT,ENV,Argentina,LCR,0,1.9,2
P129397,Macroeconomic,S,7,MEC,MT,0,2014,0,342173,2011-10-25,2,0,INVESTMENT,ENV,Argentina,LCR,0,1.9,3
P129397,Overall,M,7,ORR,MT,0,2014,0,342173,2011-10-25,2,0,INVESTMENT,ENV,Argentina,LCR,0,1.9,2
P129397,Political and Governance,M,7,PAG,MT,0,2014,0,342173,2011-10-25,2,0,INVESTMENT,ENV,Argentina,LCR,0,1.9,2
P129397,Stakeholders,M,7,SHR,MT,0,2014,0,342173,2011-10-25,2,0,INVESTMENT,ENV,Argentina,LCR,0,1.9,2
P129397,Sector Strategies and Policies,M,7,SPI,MT,0,2014,0,342173,2011-10-25,2,0,INVESTMENT,ENV,Argentina,LCR,0,1.9,2
P129397,Institutional Capacity,M,7,TCI,MT,0,2014,0,342173,2011-10-25,2,0,INVESTMENT,ENV,Argentina,LCR,0,1.9,2
P129397,Technical Design,M,7,TDO,MT,0,2014,0,342173,2011-10-25,2,0,INVESTMENT,ENV,Argentina,LCR,0,1.9,2
P129401,Environment and Social,M,8,EAS,PE,0,2014,0,271635,2014-06-23,1,0,INVESTMENT,TAI,China,EAP,150,0,2
P129401,Fiduciary,S,8,FMP,PE,0,2014,0,271635,2014-06-23,1,0,INVESTMENT,TAI,China,EAP,150,0,3
P129401,Macroeconomic,L,8,MEC,PE,0,2014,0,271635,2014-06-23,1,0,INVESTMENT,TAI,China,EAP,150,0,1
P129401,Overall,S,8,ORR,PE,0,2014,0,271635,2014-06-23,1,0,INVESTMENT,TAI,China,EAP,150,0,3
P129401,Political and Governance,L,8,PAG,PE,0,2014,0,271635,2014-06-23,1,0,INVESTMENT,TAI,China,EAP,150,0,1
P129401,Stakeholders,M,8,SHR,PE,0,2014,0,271635,2014-06-23,1,0,INVESTMENT,TAI,China,EAP,150,0,2
P129401,Sector Strategies and Policies,L,8,SPI,PE,0,2014,0,271635,2014-06-23,1,0,INVESTMENT,TAI,China,EAP,150,0,1
P129401,Institutional Capacity,M,8,TCI,PE,0,2014,0,271635,2014-06-23,1,0,INVESTMENT,TAI,China,EAP,150,0,2
P129401,Technical Design,M,8,TDO,PE,0,2014,0,271635,2014-06-23,1,0,INVESTMENT,TAI,China,EAP,150,0,2
P129408,Environment and Social,M,7,EAS,PE,0,2014,0,320385,2015-12-08,2,0,INVESTMENT,AGR,Africa,AFR,122,0,2
P129408,Fiduciary,S,7,FMP,PE,0,2014,0,320385,2015-12-08,2,0,INVESTMENT,AGR,Africa,AFR,122,0,3
P129408,Macroeconomic,M,7,MEC,PE,0,2014,0,320385,2015-12-08,2,0,INVESTMENT,AGR,Africa,AFR,122,0,2
P129408,Overall,S,7,ORR,PE,0,2014,0,320385,2015-12-08,2,0,INVESTMENT,AGR,Africa,AFR,122,0,3
P129408,Political and Governance,S,7,PAG,PE,0,2014,0,320385,2015-12-08,2,0,INVESTMENT,AGR,Africa,AFR,122,0,3
P129408,Stakeholders,M,7,SHR,PE,0,2014,0,320385,2015-12-08,2,0,INVESTMENT,AGR,Africa,AFR,122,0,2
P129408,Sector Strategies and Policies,S,7,SPI,PE,0,2014,0,320385,2015-12-08,2,0,INVESTMENT,AGR,Africa,AFR,122,0,3
P129408,Institutional Capacity,S,7,TCI,PE,0,2014,0,320385,2015-12-08,2,0,INVESTMENT,AGR,Africa,AFR,122,0,3
P129408,Technical Design,M,7,TDO,PE,0,2014,0,320385,2015-12-08,2,0,INVESTMENT,AGR,Africa,AFR,122,0,2
P129431,Environment and Social,M,10,EAS,PE,0,2013,0,209471,2015-09-16,1,0,INVESTMENT,URS,China,EAP,150,0,2
P129431,Fiduciary,M,10,FMP,PE,0,2013,0,209471,2015-09-16,1,0,INVESTMENT,URS,China,EAP,150,0,2
P129431,Macroeconomic,S,10,MEC,PE,0,2013,0,209471,2015-09-16,1,0,INVESTMENT,URS,China,EAP,150,0,3
P129431,Overall,S,10,ORR,PE,0,2013,0,209471,2015-09-16,1,0,INVESTMENT,URS,China,EAP,150,0,3
P129431,Political and Governance,L,10,PAG,PE,0,2013,0,209471,2015-09-16,1,0,INVESTMENT,URS,China,EAP,150,0,1
P129431,Stakeholders,M,10,SHR,PE,0,2013,0,209471,2015-09-16,1,0,INVESTMENT,URS,China,EAP,150,0,2
P129431,Sector Strategies and Policies,L,10,SPI,PE,0,2013,0,209471,2015-09-16,1,0,INVESTMENT,URS,China,EAP,150,0,1
P129431,Institutional Capacity,M,10,TCI,PE,0,2013,0,209471,2015-09-16,1,0,INVESTMENT,URS,China,EAP,150,0,2
P129431,Technical Design,M,10,TDO,PE,0,2013,0,209471,2015-09-16,1,0,INVESTMENT,URS,China,EAP,150,0,2
P129472,Environment and Social,L,7,EAS,PE,0,2014,0,357613,2016-07-06,2,0,INVESTMENT,HNP,Senegal,AFR,20,0,1
P129472,Fiduciary,S,7,FMP,PE,0,2014,0,357613,2016-07-06,2,0,INVESTMENT,HNP,Senegal,AFR,20,0,3
P129472,Macroeconomic,S,7,MEC,PE,0,2014,0,357613,2016-07-06,2,0,INVESTMENT,HNP,Senegal,AFR,20,0,3
P129472,Overall,S,7,ORR,PE,0,2014,0,357613,2016-07-06,2,0,INVESTMENT,HNP,Senegal,AFR,20,0,3
P129472,Political and Governance,S,7,PAG,PE,0,2014,0,357613,2016-07-06,2,0,INVESTMENT,HNP,Senegal,AFR,20,0,3
P129472,Stakeholders,M,7,SHR,PE,0,2014,0,357613,2016-07-06,2,0,INVESTMENT,HNP,Senegal,AFR,20,0,2
P129472,Sector Strategies and Policies,S,7,SPI,PE,0,2014,0,357613,2016-07-06,2,0,INVESTMENT,HNP,Senegal,AFR,20,0,3
P129472,Institutional Capacity,M,7,TCI,PE,0,2014,0,357613,2016-07-06,2,0,INVESTMENT,HNP,Senegal,AFR,20,0,2
P129472,Technical Design,M,7,TDO,PE,0,2014,0,357613,2016-07-06,2,0,INVESTMENT,HNP,Senegal,AFR,20,0,2
P129524,Environment and Social,M,8,EAS,PE,0,2013,0,417697,2014-10-07,2,0,INVESTMENT,SPL,Mozambique,AFR,50,0,2
P129524,Fiduciary,S,8,FMP,PE,0,2013,0,417697,2014-10-07,2,0,INVESTMENT,SPL,Mozambique,AFR,50,0,3
P129524,Macroeconomic,S,8,MEC,PE,0,2013,0,417697,2014-10-07,2,0,INVESTMENT,SPL,Mozambique,AFR,50,0,3
P129524,Overall,S,8,ORR,PE,0,2013,0,417697,2014-10-07,2,0,INVESTMENT,SPL,Mozambique,AFR,50,0,3
P129524,Political and Governance,M,8,PAG,PE,0,2013,0,417697,2014-10-07,2,0,INVESTMENT,SPL,Mozambique,AFR,50,0,2
P129524,Stakeholders,S,8,SHR,PE,0,2013,0,417697,2014-10-07,2,0,INVESTMENT,SPL,Mozambique,AFR,50,0,3
P129524,Sector Strategies and Policies,M,8,SPI,PE,0,2013,0,417697,2014-10-07,2,0,INVESTMENT,SPL,Mozambique,AFR,50,0,2
P129524,Institutional Capacity,S,8,TCI,PE,0,2013,0,417697,2014-10-07,2,0,INVESTMENT,SPL,Mozambique,AFR,50,0,3
P129524,Technical Design,S,8,TDO,PE,0,2013,0,417697,2014-10-07,2,0,INVESTMENT,SPL,Mozambique,AFR,50,0,3
P129539,Environment and Social,M,8,EAS,PE,0,2014,0,318274,2014-09-17,2,0,INVESTMENT,HNP,Serbia,ECA,40,0,2
P129539,Fiduciary,M,8,FMP,PE,0,2014,0,318274,2014-09-17,2,0,INVESTMENT,HNP,Serbia,ECA,40,0,2
P129539,Macroeconomic,M,8,MEC,PE,0,2014,0,318274,2014-09-17,2,0,INVESTMENT,HNP,Serbia,ECA,40,0,2
P129539,Overall,M,8,ORR,PE,0,2014,0,318274,2014-09-17,2,0,INVESTMENT,HNP,Serbia,ECA,40,0,2
P129539,Political and Governance,M,8,PAG,PE,0,2014,0,318274,2014-09-17,2,0,INVESTMENT,HNP,Serbia,ECA,40,0,2
P129539,Stakeholders,M,8,SHR,PE,0,2014,0,318274,2014-09-17,2,0,INVESTMENT,HNP,Serbia,ECA,40,0,2
P129539,Sector Strategies and Policies,M,8,SPI,PE,0,2014,0,318274,2014-09-17,2,0,INVESTMENT,HNP,Serbia,ECA,40,0,2
P129539,Institutional Capacity,S,8,TCI,PE,0,2014,0,318274,2014-09-17,2,0,INVESTMENT,HNP,Serbia,ECA,40,0,3
P129539,Technical Design,M,8,TDO,PE,0,2014,0,318274,2014-09-17,2,0,INVESTMENT,HNP,Serbia,ECA,40,0,2
P129563,Environment and Social,M,8,EAS,PE,0,2014,0,183140,2015-05-07,1,0,INVESTMENT,URS,China,EAP,100,0,2
P129563,Fiduciary,M,8,FMP,PE,0,2014,0,183140,2015-05-07,1,0,INVESTMENT,URS,China,EAP,100,0,2
P129563,Macroeconomic,L,8,MEC,PE,0,2014,0,183140,2015-05-07,1,0,INVESTMENT,URS,China,EAP,100,0,1
P129563,Overall,S,8,ORR,PE,0,2014,0,183140,2015-05-07,1,0,INVESTMENT,URS,China,EAP,100,0,3
P129563,Political and Governance,L,8,PAG,PE,0,2014,0,183140,2015-05-07,1,0,INVESTMENT,URS,China,EAP,100,0,1
P129563,Stakeholders,L,8,SHR,PE,0,2014,0,183140,2015-05-07,1,0,INVESTMENT,URS,China,EAP,100,0,1
P129563,Sector Strategies and Policies,L,8,SPI,PE,0,2014,0,183140,2015-05-07,1,0,INVESTMENT,URS,China,EAP,100,0,1
P129563,Institutional Capacity,S,8,TCI,PE,0,2014,0,183140,2015-05-07,1,0,INVESTMENT,URS,China,EAP,100,0,3
P129563,Technical Design,S,8,TDO,PE,0,2014,0,183140,2015-05-07,1,0,INVESTMENT,URS,China,EAP,100,0,3
P129563,Environment and Social,M,8,EAS,PE,0,2014,0,183140,2015-05-07,1,0,INVESTMENT,URS,China,EAP,100,0,2
P129563,Fiduciary,M,8,FMP,PE,0,2014,0,183140,2015-05-07,1,0,INVESTMENT,URS,China,EAP,100,0,2
P129563,Macroeconomic,L,8,MEC,PE,0,2014,0,183140,2015-05-07,1,0,INVESTMENT,URS,China,EAP,100,0,1
P129563,Overall,S,8,ORR,PE,0,2014,0,183140,2015-05-07,1,0,INVESTMENT,URS,China,EAP,100,0,3
P129563,Political and Governance,L,8,PAG,PE,0,2014,0,183140,2015-05-07,1,0,INVESTMENT,URS,China,EAP,100,0,1
P129563,Stakeholders,L,8,SHR,PE,0,2014,0,183140,2015-05-07,1,0,INVESTMENT,URS,China,EAP,100,0,1
P129563,Sector Strategies and Policies,L,8,SPI,PE,0,2014,0,183140,2015-05-07,1,0,INVESTMENT,URS,China,EAP,100,0,1
P129563,Institutional Capacity,S,8,TCI,PE,0,2014,0,183140,2015-05-07,1,0,INVESTMENT,URS,China,EAP,100,0,3
P129563,Technical Design,S,8,TDO,PE,0,2014,0,183140,2015-05-07,1,0,INVESTMENT,URS,China,EAP,100,0,3
P129565,Environment and Social,L,9,EAS,PE,0,2012,0,64363,2015-07-15,1,0,INVESTMENT,AGR,Western Africa,AFR,120,0,1
P129565,Fiduciary,L,9,FMP,PE,0,2012,0,64363,2015-07-15,1,0,INVESTMENT,AGR,Western Africa,AFR,120,0,1
P129565,Macroeconomic,S,9,MEC,PE,0,2012,0,64363,2015-07-15,1,0,INVESTMENT,AGR,Western Africa,AFR,120,0,3
P129565,Overall,M,9,ORR,PE,0,2012,0,64363,2015-07-15,1,0,INVESTMENT,AGR,Western Africa,AFR,120,0,2
P129565,Political and Governance,S,9,PAG,PE,0,2012,0,64363,2015-07-15,1,0,INVESTMENT,AGR,Western Africa,AFR,120,0,3
P129565,Stakeholders,L,9,SHR,PE,0,2012,0,64363,2015-07-15,1,0,INVESTMENT,AGR,Western Africa,AFR,120,0,1
P129565,Sector Strategies and Policies,M,9,SPI,PE,0,2012,0,64363,2015-07-15,1,0,INVESTMENT,AGR,Western Africa,AFR,120,0,2
P129565,Institutional Capacity,M,9,TCI,PE,0,2012,0,64363,2015-07-15,1,0,INVESTMENT,AGR,Western Africa,AFR,120,0,2
P129565,Technical Design,L,9,TDO,PE,0,2012,0,64363,2015-07-15,1,0,INVESTMENT,AGR,Western Africa,AFR,120,0,1
P129600,Environment and Social,L,6,EAS,RE,0,2014,0,250247,2014-03-20,2,0,INVESTMENT,EDU,Benin,AFR,0,42.3,1
P129600,Fiduciary,H,6,FMP,RE,0,2014,0,250247,2014-03-20,2,0,INVESTMENT,EDU,Benin,AFR,0,42.3,4
P129600,Macroeconomic,M,6,MEC,RE,0,2014,0,250247,2014-03-20,2,0,INVESTMENT,EDU,Benin,AFR,0,42.3,2
P129600,Overall,S,6,ORR,RE,0,2014,0,250247,2014-03-20,2,0,INVESTMENT,EDU,Benin,AFR,0,42.3,3
P129600,Political and Governance,S,6,PAG,RE,0,2014,0,250247,2014-03-20,2,0,INVESTMENT,EDU,Benin,AFR,0,42.3,3
P129600,Stakeholders,L,6,SHR,RE,0,2014,0,250247,2014-03-20,2,0,INVESTMENT,EDU,Benin,AFR,0,42.3,1
P129600,Sector Strategies and Policies,M,6,SPI,RE,0,2014,0,250247,2014-03-20,2,0,INVESTMENT,EDU,Benin,AFR,0,42.3,2
P129600,Institutional Capacity,S,6,TCI,RE,0,2014,0,250247,2014-03-20,2,0,INVESTMENT,EDU,Benin,AFR,0,42.3,3
P129600,Technical Design,M,6,TDO,RE,0,2014,0,250247,2014-03-20,2,0,INVESTMENT,EDU,Benin,AFR,0,42.3,2
P129633,Environment and Social,M,4,EAS,RE,0,2016,0,107150,2015-10-30,2,0,INVESTMENT,ENV,Jamaica,LCR,0,6.8,2
P129633,Fiduciary,M,4,FMP,RE,0,2016,0,107150,2015-10-30,2,0,INVESTMENT,ENV,Jamaica,LCR,0,6.8,2
P129633,Macroeconomic,S,4,MEC,RE,0,2016,0,107150,2015-10-30,2,0,INVESTMENT,ENV,Jamaica,LCR,0,6.8,3
P129633,Overall,M,4,ORR,RE,0,2016,0,107150,2015-10-30,2,0,INVESTMENT,ENV,Jamaica,LCR,0,6.8,2
P129633,Political and Governance,M,4,PAG,RE,0,2016,0,107150,2015-10-30,2,0,INVESTMENT,ENV,Jamaica,LCR,0,6.8,2
P129633,Stakeholders,L,4,SHR,RE,0,2016,0,107150,2015-10-30,2,0,INVESTMENT,ENV,Jamaica,LCR,0,6.8,1
P129633,Sector Strategies and Policies,L,4,SPI,RE,0,2016,0,107150,2015-10-30,2,0,INVESTMENT,ENV,Jamaica,LCR,0,6.8,1
P129633,Institutional Capacity,M,4,TCI,RE,0,2016,0,107150,2015-10-30,2,0,INVESTMENT,ENV,Jamaica,LCR,0,6.8,2
P129633,Technical Design,M,4,TDO,RE,0,2016,0,107150,2015-10-30,2,0,INVESTMENT,ENV,Jamaica,LCR,0,6.8,2
P129640,Environment and Social,L,5,EAS,RE,0,2015,0,343878,2015-12-11,2,0,INVESTMENT,ENV,Bolivia,LCR,0,45.5,1
P129640,Fiduciary,H,5,FMP,RE,0,2015,0,343878,2015-12-11,2,0,INVESTMENT,ENV,Bolivia,LCR,0,45.5,4
P129640,Macroeconomic,M,5,MEC,RE,0,2015,0,343878,2015-12-11,2,0,INVESTMENT,ENV,Bolivia,LCR,0,45.5,2
P129640,Overall,S,5,ORR,RE,0,2015,0,343878,2015-12-11,2,0,INVESTMENT,ENV,Bolivia,LCR,0,45.5,3
P129640,Political and Governance,M,5,PAG,RE,0,2015,0,343878,2015-12-11,2,0,INVESTMENT,ENV,Bolivia,LCR,0,45.5,2
